CrashID,CrashType,Severity
20133217,Single,1
20133063,Multiple,1
20132050,Single,1
20131100,Single,1
20137019,Single,1
20131115,Single,1
20133223,Single,1
20137030,Multiple,1
20135014,Multiple,1
20133069,Multiple,1
20135042,Multiple,1
20131200,Single,1
20131059,Multiple,1
20133048,Multiple,2
20133243,Multiple,1
20134081,Multiple,2
20133143,Single,1
20133102,Single,1
20134040,Multiple,1
20134004,Single,1
20133117,Multiple,1
20135114,Single,1
20135046,Single,1
20131018,Multiple,1
20131061,Multiple,1
20133054,Multiple,2
20133121,Single,1
20132095,Single,1
20138001,Single,1
20134037,Single,1
20132017,Single,1
20135008,Single,1
20134029,Single,2
20134083,Single,1
20131288,Single,1
20131252,Multiple,1
20134055,Single,1
20138006,Single,1
20132060,Single,2
20132104,Single,1
20134082,Single,1
20131213,Single,1
20135041,Single,1
20132075,Single,1
20131138,Single,1
20132216,Multiple,1
20134017,Single,1
20132066,Multiple,1
20131143,Single,1
20133226,Multiple,1
20131073,Multiple,1
20136025,Single,1
20132193,Single,1
20131130,Multiple,1
20134080,Single,1
20131227,Single,1
20131284,Single,1
20136001,Single,1
20134020,Single,1
20131156,Single,1
20136004,Single,1
20131086,Single,1
20133114,Multiple,1
20131104,Single,1
20131083,Single,1
20135073,Single,1
20132049,Multiple,1
20132114,Single,1
20131123,Single,1
20131025,Single,1
20136033,Multiple,1
20135110,Single,1
20131009,Multiple,1
20134045,Single,1
20132002,Multiple,1
20131191,Single,1
20132150,Multiple,1
20131306,Multiple,1
20133122,Single,1
20132045,Multiple,1
20135089,Multiple,1
20131126,Single,1
20132165,Multiple,1
20135060,Single,1
20132145,Multiple,1
20132168,Multiple,1
20131152,Single,1
20131041,Multiple,1
20132135,Single,1
20132022,Multiple,1
20131015,Single,1
20133064,Single,1
20134008,Multiple,1
20133007,Multiple,2
20132096,Single,1
20133116,Multiple,1
20133185,Multiple,1
20132033,Multiple,1
20134007,Single,1
20133240,Single,1
20133131,Single,1
20133046,Single,1
20131136,Single,1
20132098,Multiple,1
20138002,Multiple,1
20131024,Multiple,1
20134087,Single,1
20133159,Multiple,1
20131006,Multiple,1
20131149,Multiple,1
20132018,Single,1
20131276,Single,1
20131221,Multiple,1
20133110,Multiple,1
20132007,Single,1
20133151,Single,1
20131232,Single,1
20131113,Single,1
20131137,Single,1
20131019,Multiple,1
20131180,Multiple,1
20131234,Single,1
20132185,Multiple,1
20132206,Multiple,1
20132138,Multiple,1
20133224,Single,1
20131229,Multiple,1
20132164,Single,1
20131238,Multiple,1
20135069,Single,1
20131235,Single,1
20131096,Single,1
20133175,Single,1
20135054,Single,3
20133155,Single,1
20131164,Single,1
20133146,Multiple,1
20134077,Multiple,1
20136030,Single,1
20133119,Multiple,1
20133104,Single,1
20133124,Single,1
20132184,Multiple,1
20133091,Single,1
20131031,Single,1
20131194,Single,1
20135141,Single,1
20131243,Multiple,1
20132090,Single,1
20132154,Single,1
20131002,Multiple,1
20133108,Single,1
20132059,Single,1
20131265,Single,1
20133095,Single,1
20136019,Single,1
20131185,Multiple,1
20133015,Multiple,1
20132025,Single,1
20135133,Single,1
20135061,Single,1
20132016,Multiple,1
20134036,Single,1
20131211,Single,1
20133101,Single,1
20133218,Single,1
20132027,Single,1
20133228,Single,2
20131184,Single,1
20135109,Multiple,1
20137014,Single,1
20131007,Multiple,1
20131262,Multiple,1
20132103,Multiple,2
20133198,Single,1
20132223,Single,1
20133188,Single,1
20131293,Multiple,1
20133241,Single,1
20131117,Multiple,1
20135144,Multiple,1
20131074,Single,1
20132054,Multiple,1
20131037,Single,1
20131012,Multiple,1
20132078,Multiple,1
20132020,Single,1
20132097,Single,1
20132196,Multiple,1
20131035,Single,1
20131279,Multiple,1
20132172,Single,1
20131203,Single,1
20131299,Multiple,1
20131064,Multiple,1
20136026,Multiple,1
20131263,Single,1
20133006,Single,1
20133145,Single,1
20133211,Single,1
20132200,Single,1
20135045,Multiple,1
20131109,Single,1
20135112,Multiple,1
20135040,Single,1
20133058,Single,1
20135003,Single,1
20134052,Single,1
20132037,Multiple,1
20133019,Single,1
20132222,Single,2
20134089,Multiple,1
20133148,Single,1
20135002,Single,1
20131044,Single,1
20133035,Single,1
20131160,Single,1
20134056,Single,2
20131026,Multiple,1
20135142,Multiple,1
20135099,Multiple,1
20132188,Multiple,1
20133140,Single,1
20132126,Multiple,1
20133133,Multiple,2
20133031,Single,1
20131139,Multiple,1
20135083,Multiple,1
20136015,Multiple,1
20135019,Single,1
20136014,Single,1
20132071,Single,1
20135027,Single,2
20132109,Single,1
20131148,Single,1
20135080,Multiple,1
20133190,Multiple,1
20137023,Single,1
20135098,Single,1
20134076,Multiple,2
20135106,Single,1
20135125,Single,1
20134038,Single,1
20133153,Multiple,1
20135087,Single,1
20134054,Single,1
20133038,Multiple,1
20135108,Multiple,1
20132029,Single,1
20133045,Multiple,1
20132065,Multiple,1
20132035,Multiple,1
20133236,Single,1
20138007,Single,1
20133171,Single,1
20133033,Single,2
20133070,Single,1
20133021,Single,1
20133097,Single,1
20133071,Single,1
20132047,Multiple,1
20135086,Multiple,1
20135017,Single,1
20134030,Multiple,1
20135115,Multiple,1
20133112,Single,1
20133057,Multiple,1
20132170,Single,1
20134063,Single,1
20134061,Single,1
20133067,Single,1
20135081,Multiple,1
20132129,Multiple,1
20131077,Multiple,1
20131214,Multiple,1
20131021,Multiple,1
20135049,Single,1
20135131,Single,1
20131057,Multiple,2
20137013,Multiple,1
20133195,Single,2
20135070,Single,1
20131218,Multiple,1
20131023,Single,1
20133123,Multiple,1
20131162,Single,1
20133020,Single,1
20132192,Single,1
20132177,Single,1
20132141,Single,1
20131142,Single,1
20133034,Multiple,1
20133147,Single,1
20133232,Multiple,1
20134042,Multiple,1
20132149,Single,1
20133189,Single,1
20134019,Multiple,1
20131178,Single,1
20133061,Multiple,3
20122149,Single,1
20123255,Multiple,1
20121098,Single,1
20125115,Single,1
20123104,Multiple,1
20124069,Multiple,1
20121220,Single,1
20125020,Single,1
20124029,Single,1
20123090,Multiple,1
20123150,Single,1
20125051,Single,1
20121317,Multiple,1
20124046,Single,1
20124065,Multiple,1
20123072,Single,1
20126008,Multiple,1
20122134,Single,1
20122190,Single,1
20122107,Multiple,1
20124008,Single,1
20121150,Single,1
20123231,Single,5
20122039,Multiple,1
20122145,Multiple,5
20121038,Multiple,2
20125059,Single,1
20126010,Multiple,1
20123048,Single,1
20122015,Multiple,1
20124082,Multiple,1
20127022,Single,1
20126002,Multiple,1
20121109,Multiple,1
20126016,Single,1
20122086,Single,1
20122089,Single,1
20123124,Multiple,1
20125015,Single,1
20127008,Single,3
20122153,Single,1
20125090,Single,1
20123140,Single,1
20121139,Single,1
20122144,Single,1
20124030,Multiple,1
20121258,Multiple,1
20121275,Multiple,1
20126029,Single,1
20122171,Single,1
20122172,Multiple,1
20121135,Single,1
20121278,Single,1
20124049,Single,1
20122122,Single,1
20127032,Single,1
20122130,Multiple,1
20121308,Multiple,1
20124071,Single,1
20124010,Multiple,1
20125028,Multiple,1
20122067,Single,1
20123057,Single,1
20121028,Single,2
20122180,Multiple,1
20123051,Multiple,1
20122059,Single,1
20121246,Single,1
20122243,Single,1
20125142,Multiple,1
20128001,Multiple,1
20125068,Single,1
20124078,Single,1
20123173,Single,1
20123004,Multiple,1
20125085,Multiple,1
20123208,Multiple,1
20123029,Multiple,1
20123011,Multiple,1
20122007,Multiple,1
20121021,Single,1
20125167,Single,1
20123155,Single,1
20121200,Single,1
20125061,Single,1
20121158,Multiple,1
20121099,Single,2
20121068,Single,1
20125109,Single,1
20123224,Single,1
20125025,Single,1
20121279,Single,1
20121175,Single,2
20121035,Single,1
20121026,Single,1
20121048,Single,1
20125071,Multiple,2
20121148,Single,1
20122215,Single,1
20123212,Single,1
20122043,Single,1
20121081,Multiple,1
20121172,Multiple,1
20128004,Single,1
20121078,Multiple,1
20122212,Multiple,1
20121218,Multiple,1
20125119,Multiple,2
20125153,Single,1
20123106,Multiple,1
20123248,Multiple,1
20121262,Single,1
20124042,Single,1
20121185,Single,1
20121216,Multiple,1
20126009,Single,1
20122210,Single,1
20121192,Multiple,1
20125048,Single,1
20125001,Single,1
20123049,Single,1
20122234,Single,1
20122245,Multiple,1
20122115,Single,1
20124012,Single,1
20125130,Single,1
20121055,Multiple,1
20121017,Single,1
20125149,Single,1
20124025,Multiple,1
20121325,Single,1
20125012,Single,1
20122100,Single,1
20123211,Single,1
20123121,Single,2
20121270,Single,2
20124013,Multiple,2
20125002,Single,1
20122241,Single,1
20123080,Single,1
20122196,Multiple,1
20123188,Single,1
20121087,Multiple,4
20125133,Multiple,2
20123147,Multiple,1
20123045,Single,1
20125063,Single,1
20121196,Single,1
20123245,Single,1
20127031,Multiple,1
20123172,Single,1
20125105,Multiple,1
20121335,Multiple,1
20122205,Single,1
20123014,Multiple,1
20122162,Multiple,1
20123179,Single,1
20123175,Multiple,1
20123037,Single,1
20122256,Single,3
20122124,Single,1
20123217,Multiple,1
20122056,Multiple,1
20127010,Multiple,3
20122129,Multiple,1
20121201,Single,1
20121299,Single,1
20122004,Single,1
20124075,Multiple,1
20124001,Single,1
20123026,Multiple,1
20125152,Single,1
20125007,Multiple,1
20121117,Single,1
20121292,Single,1
20128005,Single,1
20121077,Multiple,1
20125049,Single,1
20124005,Single,1
20121063,Multiple,1
20125138,Multiple,1
20121141,Single,1
20123164,Single,1
20122188,Single,1
20122220,Multiple,1
20125170,Single,1
20122092,Single,2
20121307,Single,1
20121235,Multiple,1
20121123,Single,1
20121126,Multiple,1
20122206,Multiple,2
20123230,Multiple,1
20121268,Single,1
20121186,Single,1
20123226,Single,1
20125079,Single,1
20121008,Multiple,1
20122195,Single,1
20123005,Single,1
20121222,Multiple,1
20125082,Multiple,2
20122053,Single,1
20125009,Multiple,1
20123207,Multiple,1
20122201,Multiple,1
20123249,Multiple,3
20122119,Multiple,1
20121170,Single,1
20123119,Single,1
20123089,Single,1
20121282,Multiple,1
20121330,Single,1
20123169,Multiple,1
20128011,Single,1
20122177,Single,1
20122020,Single,1
20125062,Multiple,3
20121156,Multiple,1
20123234,Single,1
20122127,Multiple,2
20121184,Multiple,1
20125120,Single,3
20123082,Multiple,1
20123023,Single,1
20122194,Single,1
20122135,Single,1
20122185,Multiple,1
20121190,Multiple,1
20121283,Single,1
20122001,Multiple,1
20122223,Multiple,1
20122244,Single,1
20122088,Single,1
20125037,Single,1
20122054,Multiple,1
20127035,Single,1
20122228,Single,1
20121114,Single,1
20125043,Single,1
20121030,Multiple,1
20124066,Single,1
20121269,Single,1
20121050,Single,1
20123148,Single,1
20123020,Single,1
20122213,Single,1
20122238,Single,1
20122261,Single,1
20122247,Single,1
20122096,Single,1
20122017,Single,1
20122099,Multiple,1
20123110,Multiple,1
20121112,Single,1
20123162,Multiple,1
20125104,Single,1
20122112,Single,1
20125022,Multiple,1
20124040,Multiple,1
20127003,Multiple,1
20122062,Single,1
20121223,Multiple,1
20122021,Multiple,1
20122199,Single,1
20122160,Single,1
20121195,Multiple,1
20123253,Single,1
20125165,Single,1
20121076,Multiple,1
20122158,Single,1
20123151,Single,1
20124006,Single,2
20121254,Single,1
20125084,Single,1
20122085,Multiple,1
20121225,Multiple,1
20123218,Multiple,1
20121267,Single,1
20122257,Multiple,2
20121006,Multiple,1
20121146,Single,1
20121202,Multiple,1
20121001,Multiple,1
20122009,Multiple,1
20123033,Multiple,1
20126015,Multiple,1
20122037,Multiple,1
20121242,Single,1
20123201,Single,1
20125039,Single,1
20125054,Single,1
20123085,Multiple,1
20123183,Multiple,1
20121213,Single,1
20126028,Single,1
20123012,Multiple,1
20121250,Multiple,1
20123177,Multiple,1
20127009,Single,1
20125132,Single,1
20123196,Single,1
20121286,Multiple,1
20125166,Multiple,1
20124034,Single,1
20121214,Multiple,1
20121183,Single,1
20123007,Single,1
20121194,Multiple,1
20123129,Multiple,2
20123002,Single,1
20121128,Single,1
20121154,Single,1
20123145,Multiple,1
20122253,Multiple,1
20121032,Multiple,1
20121107,Multiple,1
20121157,Multiple,1
20125046,Multiple,1
20123071,Multiple,1
20121276,Multiple,1
20124017,Multiple,1
20121163,Single,1
20126004,Single,1
20125163,Single,1
20124038,Multiple,1
20125087,Single,1
20122090,Single,1
20125114,Single,1
20121056,Single,1
20122163,Multiple,1
20123244,Single,1
20125137,Multiple,1
20122214,Single,1
20123025,Single,1
20122080,Multiple,1
20121065,Multiple,1
20121316,Single,1
20123149,Single,1
20123131,Multiple,1
20121203,Single,1
20124028,Single,1
20123192,Single,1
20121039,Single,1
20123032,Multiple,1
20123034,Single,1
20125038,Single,1
20123065,Single,1
20122087,Single,1
20122079,Single,1
20123042,Multiple,1
20123250,Multiple,1
20125158,Single,1
20125092,Multiple,1
20125101,Single,1
20125024,Multiple,1
20123093,Single,1
20121233,Single,1
20128002,Single,1
20121181,Single,1
20122216,Single,1
20123178,Multiple,1
20121002,Single,2
20122239,Single,1
20121323,Single,1
20121009,Single,1
20126025,Single,1
20122249,Multiple,1
20127004,Multiple,1
20125154,Multiple,1
20124020,Single,1
20121328,Multiple,1
20123156,Multiple,5
20124022,Single,1
20124002,Multiple,1
20121144,Multiple,1
20123031,Single,1
20126021,Single,1
20123194,Multiple,1
20128007,Single,1
20123052,Multiple,1
20121165,Multiple,1
20121164,Multiple,1
20122106,Multiple,1
20121015,Single,1
20123056,Single,1
20123041,Single,1
20124072,Single,1
20122165,Single,1
20122057,Multiple,1
20123199,Multiple,1
20123067,Single,1
20121284,Single,1
20123220,Single,1
20121304,Multiple,1
20127020,Single,1
20124079,Single,1
20121251,Multiple,2
20122235,Single,1
20121315,Single,1
20125100,Single,1
20122123,Multiple,1
20126005,Multiple,3
20127021,Single,1
20122008,Single,1
20121174,Single,1
20125095,Single,1
20122023,Single,1
20121118,Multiple,1
20125070,Single,1
20123190,Multiple,4
20127018,Multiple,2
20125014,Single,1
20123006,Multiple,1
20122058,Single,1
20127023,Multiple,1
20121259,Multiple,1
20127019,Single,1
20121212,Single,1
20123137,Single,1
20121247,Single,1
20122031,Multiple,1
20123064,Multiple,1
20121132,Single,1
20121312,Single,1
20123209,Single,1
20125126,Multiple,1
20121239,Single,1
20123233,Single,1
20123097,Multiple,1
20122168,Multiple,1
20121049,Single,1
20121116,Multiple,1
20122143,Multiple,1
20123022,Single,1
20122150,Multiple,1
20122066,Single,1
20127036,Single,1
20121108,Multiple,1
20121120,Single,4
20122038,Single,1
20124026,Multiple,3
20123039,Multiple,1
20123204,Multiple,1
20122109,Multiple,1
20121293,Single,1
20121041,Single,1
20126027,Multiple,1
20121130,Multiple,3
20121171,Multiple,1
20121027,Multiple,1
20122182,Single,1
20121079,Multiple,1
20121300,Single,1
20123198,Multiple,1
20124016,Multiple,1
20127005,Single,2
20125042,Single,1
20122147,Single,1
20124051,Single,1
20122157,Single,1
20123081,Single,1
20125128,Single,1
20124086,Multiple,2
20125018,Single,2
20123132,Multiple,1
20122174,Multiple,1
20121236,Multiple,1
20127014,Multiple,1
20122074,Multiple,1
20122133,Multiple,2
20123246,Multiple,2
20123030,Single,1
20123111,Multiple,1
20124059,Single,1
20122093,Single,1
20123076,Multiple,1
20122229,Multiple,1
20122240,Multiple,1
20121033,Single,1
20125073,Multiple,1
20123168,Multiple,1
20124084,Single,1
20121309,Multiple,1
20125129,Multiple,1
20123160,Multiple,1
20123028,Multiple,1
20121296,Multiple,1
20121261,Single,1
20126019,Multiple,1
20122104,Multiple,1
20121066,Single,1
20123141,Multiple,1
20123120,Single,1
20125064,Single,1
20121336,Multiple,1
20121119,Multiple,1
20125083,Multiple,1
20122176,Multiple,1
20123123,Single,1
20121024,Multiple,1
20122167,Multiple,1
20121094,Single,1
20122027,Multiple,1
20121301,Single,1
20122154,Single,1
20125026,Multiple,1
20123191,Multiple,2
20121004,Single,1
20121210,Single,1
20127029,Single,1
20122120,Multiple,1
20123242,Single,1
20122013,Multiple,1
20123035,Single,1
20123016,Multiple,1
20123116,Single,1
20123228,Single,1
20125123,Multiple,1
20121044,Multiple,1
20121255,Single,1
20123136,Multiple,1
20121324,Multiple,1
20124062,Multiple,1
20123008,Single,1
20122083,Multiple,1
20121060,Single,1
20127012,Multiple,1
20125023,Multiple,1
20121046,Single,2
20121155,Multiple,1
20121321,Multiple,1
20126026,Multiple,1
20121232,Multiple,1
20122170,Single,1
20123027,Single,1
20125069,Single,1
20122034,Single,1
20122045,Single,1
20124011,Single,1
20127040,Single,1
20125143,Multiple,2
20122097,Multiple,1
20125131,Multiple,1
20125052,Multiple,1
20127037,Multiple,1
20122186,Multiple,2
20123171,Single,1
20122189,Multiple,1
20122151,Single,1
20121252,Single,1
20123144,Multiple,1
20121085,Single,1
20126003,Multiple,1
20122227,Single,1
20122251,Single,1
20123252,Multiple,1
20121166,Single,1
20123215,Single,1
20124068,Single,1
20127015,Single,1
20127033,Multiple,1
20123205,Multiple,1
20126024,Multiple,1
20121322,Single,1
20125086,Multiple,1
20128006,Single,1
20122069,Single,1
20121036,Multiple,1
20123019,Multiple,1
20122055,Multiple,1
20125171,Multiple,1
20121211,Single,1
20121208,Multiple,1
20123001,Single,1
20124014,Multiple,1
20122075,Multiple,1
20125099,Single,1
20122116,Single,1
20121234,Multiple,1
20123176,Single,1
20125011,Single,1
20122033,Single,1
20125124,Single,1
20125139,Single,1
20121310,Multiple,1
20122224,Single,1
20121291,Multiple,1
20125155,Multiple,1
20121198,Multiple,1
20127024,Single,1
20121096,Single,1
20125117,Single,1
20121227,Single,1
20121334,Single,1
20124015,Multiple,1
20123236,Multiple,1
20123254,Multiple,1
20125017,Single,1
20123134,Single,1
20123102,Multiple,2
20121180,Single,1
20124060,Single,1
20122126,Single,1
20125044,Multiple,1
20123114,Single,1
20123206,Multiple,1
20125093,Single,1
20121070,Multiple,2
20122084,Single,1
20124077,Multiple,1
20121059,Single,1
20123197,Single,1
20122011,Single,1
20123013,Multiple,1
20123103,Multiple,2
20127026,Multiple,1
20127025,Multiple,1
20122142,Single,1
20121248,Single,1
20122140,Single,1
20125161,Single,1
20122139,Multiple,1
20122226,Single,1
20121197,Single,1
20123166,Single,1
20122260,Single,1
20122070,Multiple,1
20121287,Single,1
20121228,Single,1
20125112,Single,1
20127007,Single,1
20121084,Single,1
20122081,Multiple,1
20121145,Single,1
20125006,Single,2
20121043,Multiple,1
20121331,Single,1
20125041,Single,1
20121244,Single,1
20121140,Multiple,1
20125148,Multiple,1
20123003,Single,1
20122051,Single,1
20124033,Multiple,1
20123018,Multiple,1
20125144,Multiple,2
20121022,Multiple,1
20125141,Single,1
20127038,Single,1
20122095,Multiple,1
20121182,Single,1
20121277,Multiple,1
20124057,Multiple,1
20123247,Single,1
20123043,Multiple,1
20122252,Single,1
20128009,Single,1
20122236,Single,1
20123024,Single,1
20121019,Multiple,1
20121007,Single,1
20121137,Multiple,1
20123165,Single,1
20122029,Multiple,1
20124035,Single,1
20126007,Single,1
20122118,Single,1
20121314,Multiple,1
20123078,Multiple,1
